0	2.62025	0
2.62025	2.70025	1
2.70025	2.86025	2
2.86025	2.96025	3
2.96025	3.26025	4
3.26025	3.36025	1
3.36025	3.54025	2
3.54025	3.62025	3
3.62025	3.92025	4
3.92025	4.04025	1
4.04025	4.18025	2
4.18025	4.28025	3
4.28025	4.56025	4
4.56025	4.66025	1
4.66025	4.82025	2
4.82025	4.92025	3
4.92025	5.20025	4
5.20025	5.32025	1
5.32025	5.48025	2
5.48025	5.58025	3
5.58025	5.86025	4
5.86025	5.98025	1
5.98025	6.14025	2
6.14025	6.22025	3
6.22025	6.54025	4
6.54025	6.64025	1
6.64025	6.80025	2
6.80025	6.90025	3
6.90025	7.16025	4
7.16025	7.26025	1
7.26025	7.42025	2
7.42025	7.52025	3
7.52025	7.80025	4
7.80025	7.90025	1
7.90025	8.06025	2
8.06025	8.18025	3
8.18025	8.44025	4
8.44025	8.54025	1
8.54025	8.72025	2
8.72025	8.80025	3
8.80025	9.10025	4
9.10025	9.22025	1
9.22025	9.38025	2
9.38025	9.48025	3
9.48025	9.76025	4
9.76025	9.88025	1
9.88025	10.06025	2
10.06025	10.18025	3
10.18025	10.46025	4
10.46025	10.58025	1
10.58025	10.74025	2
10.74025	10.84025	3
10.84025	11.14025	4
11.14025	11.26025	1
11.26025	11.42025	2
11.42025	11.52025	3
11.52025	11.80025	4
11.80025	11.90025	1
11.90025	12.06025	2
12.06025	12.16025	3
12.16025	12.48025	4
12.48025	12.60025	1
12.60025	12.76025	2
12.76025	12.86025	3
12.86025	13.20025	4
13.20025	13.30025	1
13.30025	13.48025	2
13.48025	13.58025	3
13.58025	13.88025	4
13.88025	14.00025	1
14.00025	14.16025	2
14.16025	14.28025	3
14.28025	14.56025	4
14.56025	14.66025	1
14.66025	14.84025	2
14.84025	14.92025	3
14.92025	15.208935	4
15.208935	15.32025	1
15.32025	15.52025	2
15.52025	15.62025	3
15.62025	15.94025	4
15.94025	16.06025	1
16.06025	16.22025	2
16.22025	16.32025	3
16.32025	16.60025	4
16.60025	16.70025	1
16.70025	16.88025	2
16.88025	16.96025	3
16.96025	17.28025	4
17.28025	17.40025	1
17.40025	17.56025	2
17.56025	17.66025	3
17.66025	17.94025	4
17.94025	18.06025	1
18.06025	18.22025	2
18.22025	18.30025	3
18.30025	18.56025	4
18.56025	18.68025	1
18.68025	18.84025	2
18.84025	18.94025	3
18.94025	19.20025	4
19.20025	19.32025	1
19.32025	19.48025	2
19.48025	19.58025	3
19.58025	19.86025	4
19.86025	19.98025	1
19.98025	20.14025	2
20.14025	20.24025	3
20.24025	20.54025	4
20.54025	20.66025	1
20.66025	20.82025	2
20.82025	20.90025	3
20.90025	21.18025	4
21.18025	21.30025	1
21.30025	21.46025	2
21.46025	21.56025	3
21.56025	21.90025	4
21.90025	22.02025	1
22.02025	22.18025	2
22.18025	22.28025	3
22.28025	22.64025	4
22.64025	22.76025	1
22.76025	22.92025	2
22.92025	23.02025	3
23.02025	23.36025	4
23.36025	23.48025	1
23.48025	23.64025	2
23.64025	23.74025	3
23.74025	24.06025	4
24.06025	26.496	0
